product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,rationale,official_fda_evidence_summary,official_manufacturer_evidence_summary,official_fda_safety_action_summary,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,conflicts,source_links,proposed_human_review_disposition,reviewer_decision,reviewer_rationale,second_review_required,second_review_decision,second_review_rationale,canonical_change_applied
PRD-C00C2E4E80,Karl Storz,Suction Tube,10380H,,current_us_distribution_supported,moderate,exact_manufacturer_model_number,"Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Every retrieved exact GUDID configuration reports current commercial distribution from a current snapshot, and the independent invariants passed. No second exact current source corroborates it, so confidence is capped at moderate. Current distribution is not present orderability: no source here establishes that the product can be ordered today. This is a review proposal only. A completed FDA safety-action search found no exact current safety action for this identity.",UDI: all_exact_configurations_active; listing: family_current_listing; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: eligible_for_owner_review. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,eligible_for_owner_review,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210380H%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047811%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOX%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOX%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210380+H%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047811%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047811%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210380+H%22&limit=100,review_for_prototype_visibility,pending,,false,,,false
PRD-C01DCF9726,Richard Wolf,Biopsy Forceps,8281.33,,identity_unresolved,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,UDI: all_exact_configurations_ended; listing: search_incomplete; authorization: premarket_exempt.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,A candidate record has a different model or configuration.|An exact current non-U.S. manufacturer source has unresolved U.S. applicability against ended exact UDI distribution evidence.|Exact product identity remains ambiguous.,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228281.33%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207039403%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FCL%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GEN%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FCL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207039403%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228281.33%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228281.33%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207039403%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C0C6302286,Karl Storz,Suction Catheter 6 Fr with Adapter,10468C,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210468+C%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210468+C%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C0FA666A98,Cook Medical,Fuhrman Pleural Drainage Set – 8.5 Fr,G55723,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002557239%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G55723%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G55723%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002557239%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G55723%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002557239%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C12AB8BEA4,Pulmonx,Zephyr Endobronchial Valve,EBV-TS-5.5,,historically_authorized_current_status_unresolved,moderate,exact_manufacturer_model_number,"Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: not_searched. Marketing authorization is documented separately, but current U.S. distribution is unresolved.",UDI: all_exact_configurations_active; listing: exact_current_listing; authorization: exact_pma_approval.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: family_or_ambiguous_action; scope: family_level; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,family_or_ambiguous_action,family_level,,not_applicable,,https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200811907030324%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22EBV-TS-5.5%22&limit=100|https://api.fda.gov/device/pma.json?search=pma_number%3A%22P180002%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22NJK%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=pma_number%3A%22P180002%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200811907030324%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22EBV-TS-5.5%22&limit=100|https://api.fda.gov/device/recall.json?search=k_numbers%3A%22P180002%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22EBV-TS-5.5%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200811907030324%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C1F90B7445,Richard Wolf,Trocar Sleeve with Membrane Valve,8919.331,,identity_unresolved,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,UDI: all_exact_configurations_active; listing: family_current_listing; authorization: premarket_exempt.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,A candidate record has a different model or configuration.|Exact product identity remains ambiguous.,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228919.331%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207021989%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FBQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FBQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228919.331%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207021989%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207021989%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228919.331%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C2C49B88CC,BD,Safe-T-Centesis PLUS Tray,PIG1280TSP,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://api.fda.gov/device/udi.json?search=catalog_number%3A%22PIG1280TSP%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2210885403108426%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22PIG1280TSP%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210885403108426%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22PIG1280TSP%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210885403108426%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22PIG1280TSP%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C32CFEC594,Richard Wolf,PANOVIEW Telescope,8464.30,,identity_unresolved,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,UDI: all_exact_configurations_active; listing: family_current_listing; authorization: not_found.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,A candidate record has a different model or configuration.|Exact product identity remains ambiguous.,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207010372%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228464.30%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GCM%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22GCM%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207010372%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228464.30%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228464.30%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207010372%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C3FA589A20,Micro-Tech Endoscopy,Micro-Tech Uncovered Straight Tracheal Stent,ST02-331-14.040,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.micro-tech-medical.com/products/Tracheal-Bronchial-Stents.html|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22ST02-331-14.040%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22ST02-331-14.040%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C3FB38433F,ERBE,CO2 Switching Valve for Two Gas Cylinder Adapters,20402-052,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/USA/MKT-5074_ERBECRYO-2_2023-06.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220402-052%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220402-052%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C3FDFF59E0,ERBE,FiAPC Probe 2200 A,20132-222,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220132-222%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220132-222%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C41140BA51,Cook Medical,Arndt Endobronchial Blocker Set,G44114,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: current_exact_official_us_product. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: current_exact_official_us_product; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://www.cookmedical.com/products/cc_aebs_webds/|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002441149%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G44114%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22C-AEBS-7.0-65-SPH-AS%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002441149%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G44114%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22C-AEBS-7.0-65-SPH-AS%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G44114%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002441149%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C47EB33229,ERBE,"Bipolar Connecting Cable, Standard, 4 m, 2-Pin Connection",20196-121,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220196-121%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220196-121%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C48BF25736,Karl Storz,Round Spoon Biopsy Forceps,10372LL,,insufficient_evidence,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: all_exact_configurations_active; listing: search_incomplete; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047491%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210372LL%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210372LL%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047491%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210372+LL%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047491%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210372+LL%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C492434340,ERBE,FiAPC Probe 2200 C,20132-225,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220132-225%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220132-225%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C4C8CC5CF5,Cook Medical,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray,G57706,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,"Safety search: searched; action state: active_exact_product_action; scope: lot_specific; review eligibility: not_applicable. Z-1780-2026 (event 98495, Class II, status Ongoing / Open, Classified, initiated 2026-03-05, matched 00827002577060/G57706, reported by device_enforcement and device_recall). A safety action is not discontinuation evidence.",searched,active_exact_product_action,lot_specific,Z-1780-2026 (event 98495),not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G57706%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002577060%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G57706%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002577060%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002577060%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G57706%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C649B4B9C5,Karl Storz,Round Spoon Biopsy Forceps,10370L,,insufficient_evidence,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: all_exact_configurations_active; listing: search_incomplete; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210370L%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210370L%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047156%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047156%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210370+L%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047156%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210370+L%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C64D0F8310,Karl Storz,"Suction Tube with Rubber Tip, Straight",10381B,,current_us_distribution_supported,moderate,exact_manufacturer_model_number,"Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Every retrieved exact GUDID configuration reports current commercial distribution from a current snapshot, and the independent invariants passed. No second exact current source corroborates it, so confidence is capped at moderate. Current distribution is not present orderability: no source here establishes that the product can be ordered today. This is a review proposal only. A completed FDA safety-action search found no exact current safety action for this identity.",UDI: all_exact_configurations_active; listing: family_current_listing; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: eligible_for_owner_review. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,eligible_for_owner_review,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047873%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210381B%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOX%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOX%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047873%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210381+B%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210381+B%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047873%22&limit=100,review_for_prototype_visibility,pending,,false,,,false
PRD-C684D9ADCF,ERBE,"ERBECRYO 2 Exhaust Gas Hose, 10 m",20402-008,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: exact_identity_only_not_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: exact_identity_only_not_current; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/USA/MKT-5074_ERBECRYO-2_2023-06.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220402-008%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220402-008%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C717487CFD,Richard Wolf,Rotation Forceps for Hard Foreign Bodies,8280.46,,identity_unresolved,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,UDI: all_exact_configurations_ended; listing: search_incomplete; authorization: premarket_exempt.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,A candidate record has a different model or configuration.|An exact current non-U.S. manufacturer source has unresolved U.S. applicability against ended exact UDI distribution evidence.|Exact product identity remains ambiguous.,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207039335%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228280.46%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22KAE%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207039335%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228280.46%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207039335%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228280.46%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-C737E93B1B,Karl Storz,Graduated Container,10455A,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210455+A%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210455+A%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-C73E87B7EE,Cardinal Health,"Argyle PVC Thoracic Catheter – Straight, 32 Fr × 20 in",8888570556,,insufficient_evidence,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: all_exact_configurations_ended; listing: search_incomplete; authorization: premarket_exempt.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888570556%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2210884521050853%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570556%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228888570556%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228888570556%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22JOL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2210884521050853%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521149512%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200884521060862%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228888570556%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220884521050850%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220884521050850%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2210884521050853%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521149512%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228888570556%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200884521060862%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
