input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
1882,12060 A,"ROBERTS-JESBERG Esophagoscope, oval, size 12 x 16, length 50 cm",KARL STORZ,THORAX.pdf,Document p. 2;18;21;34 (PDF page 10;26;29;42),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1883,12060 S,"ROBERTS-JESBERG Hypopharyngoscope, oval, size 10 x 14, length 20 cm",KARL STORZ,THORAX.pdf,Document p. 2;18;34 (PDF page 10;26;42),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1884,48210 LK,RoBi® Outer Sheath with KELLY Dissecting Forceps 163,KARL STORZ,THORAX.pdf,Document p. 163;SP6;SP31 (PDF page 171;268;293),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1885,48210 LM,RoBi® Outer Sheath with Scissors 163,KARL STORZ,THORAX.pdf,Document p. 163;SP6;SP31 (PDF page 171;268;293),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1886,48210 LU,RoBi® Outer Sheath with Scissors 163,KARL STORZ,THORAX.pdf,Document p. 163;SP6;SP31 (PDF page 171;268;293),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1887,48210 MT,RoBi® Outer Sheath with Scissors 163,KARL STORZ,THORAX.pdf,Document p. 163;SP6;SP31 (PDF page 171;268;293),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1888,40924 B,Rubber Bulb,KARL STORZ,THORAX.pdf,Document p. SP6;SP9;SP26 (PDF page 268;271;288),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1889,13991 DA,"Rubber Leaflet Valve, 11900 VA 11900 AS",KARL STORZ,THORAX.pdf,Document p. SP5;SP11 (PDF page 267;273),existing_family_or_package_variant,PRD-0FBAA7EFB7,11900AE,Rubber-leaflet-valve component of proposed 11900 AE suction-unit set,moderate,component_of_governed_or_proposed_parent_product,
1890,10338 N,"Rubber Telescope Guide, for use with telescopes and optical forceps",KARL STORZ,THORAX.pdf,Document p. 3;22;71;73;SP4;SP18 (PDF page 11;30;79;81;266;280),new_product_added,PRD-26107A995B,10338N,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1891,40924 S,Rubber Tube,KARL STORZ,THORAX.pdf,Document p. SP6;SP9;SP26 (PDF page 268;271;288),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1892,10382 AM,"Same, curved",KARL STORZ,THORAX.pdf,Document p. 30;31 (PDF page 38;39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1893,10381 BL,"Same, diameter 2 mm",KARL STORZ,THORAX.pdf,Document p. 31 (PDF page 39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1894,10366 KL,"Same, for peanuts and soft foreign bodies",KARL STORZ,THORAX.pdf,Document p. 26 (PDF page 34),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1895,10370 KL,"Same, for peanuts and soft foreign bodies",KARL STORZ,THORAX.pdf,Document p. 27 (PDF page 35),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1896,12061 AU,"Same, for use with esophagoscopes,",KARL STORZ,THORAX.pdf,Document p. 19 (PDF page 27),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1897,12061 AV,"Same, for use with esophagoscopes,",KARL STORZ,THORAX.pdf,Document p. 19 (PDF page 27),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1898,12062 AX,"Same, for use with esophagoscopes,",KARL STORZ,THORAX.pdf,Document p. 19 (PDF page 27),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1899,12062 B,"Same, for use with esophagoscopes,",KARL STORZ,THORAX.pdf,Document p. 19 (PDF page 27),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1900,26173 KAL,"Same, jaws curved to left",KARL STORZ,THORAX.pdf,Document p. 176 (PDF page 184),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1901,12067 NR,"Same, jaws curved to right",KARL STORZ,THORAX.pdf,Document p. 38;131 (PDF page 46;139),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1902,26120 JL,"Same, length 13 cm",KARL STORZ,THORAX.pdf,Document p. U6 (PDF page 240),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,general_surgery_platform_cable_or_accessory,
1903,10970 GOL,"Same, length 30 cm",KARL STORZ,THORAX.pdf,Document p. 128 (PDF page 136),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1904,10970 GPL,"Same, length 30 cm",KARL STORZ,THORAX.pdf,Document p. 128 (PDF page 136),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1905,10970 GRL,"Same, length 30 cm",KARL STORZ,THORAX.pdf,Document p. 128 (PDF page 136),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1906,10970 ML,"Same, length 30 cm",KARL STORZ,THORAX.pdf,Document p. 127 (PDF page 135),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1907,26120 JK,"Same, length 7 cm",KARL STORZ,THORAX.pdf,Document p. U6 (PDF page 240),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,general_surgery_platform_cable_or_accessory,
1908,11900 BN,"Same, NTSC, for use with TELECAM SL II SCB 20 2130 11",KARL STORZ,THORAX.pdf,Document p. 43;SP4;SP10 (PDF page 51;266;272),new_product_added,PRD-30FA38490D,11900BN,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1909,10370 JL,"Same, pointed, serrated, for coins and flat foreign bodies",KARL STORZ,THORAX.pdf,Document p. 27 (PDF page 35),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1910,26173 KAR,"Same, ratchet position left,",KARL STORZ,THORAX.pdf,Document p. 176 (PDF page 184),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1911,10366 LL,"Same, spoon-shaped, round, for biopsy",KARL STORZ,THORAX.pdf,Document p. 26 (PDF page 34),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1912,10370 LL,"Same, spoon-shaped, round, for biopsy",KARL STORZ,THORAX.pdf,Document p. 27 (PDF page 35),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1913,10366 UL,"Same, universal, for biopsy and foreign bodies",KARL STORZ,THORAX.pdf,Document p. 26 (PDF page 34),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1914,10383 AL,"Same, with cut-off hole",KARL STORZ,THORAX.pdf,Document p. 30;31 (PDF page 38;39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1915,49100 B,SCHÖLLHORN Standard Retractor 189,KARL STORZ,THORAX.pdf,Document p. 189;SP2;SP6;SP36 (PDF page 197;264;268;298),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1916,10366 SL,"Scissors, straight, for trituration of bone",KARL STORZ,THORAX.pdf,Document p. 26 (PDF page 34),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1917,12016 EW,"Sealing Cap, with window and",KARL STORZ,THORAX.pdf,Document p. 20;SP4;SP19 (PDF page 28;266;281),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1918,12016 C,"Sheath Insert, with working channel and",KARL STORZ,THORAX.pdf,Document p. 20 (PDF page 28),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1919,10970 PS,"Silicone Tubing, with LUER-Lock adaptor, for connecting Aspiration Cannula 10970 P/PL",KARL STORZ,THORAX.pdf,Document p. 7;130 (PDF page 15;138),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1920,40600 C,"Sling Passer, length 25 cm",KARL STORZ,THORAX.pdf,Document p. 11;203 (PDF page 19;211),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1921,28172 HG,"Socket, to clamp to the OR table",KARL STORZ,THORAX.pdf,Document p. SP5;SP39 (PDF page 267;301),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1922,10318 L,SP 11 10390 BN SP 24 10995 B SP 21,KARL STORZ,THORAX.pdf,Document p. 58;SP4;SP15 (PDF page 66;266;277),existing_family_or_package_variant,PRD-6707AC67D1,10318B,Fiber Optic Light Carrier component of existing 10318 B/C/D Universal Bronchoscopes,moderate,component_of_governed_or_proposed_parent_product,
1923,10337 TA,SP 13 10523 SP 13 11900 AE SP 7,KARL STORZ,THORAX.pdf,Document p. SP4;SP17 (PDF page 266;279),existing_family_or_package_variant,PRD-2110EC2BCF,10337T,Sheath component of existing GRONINGEN Optical Intubation Tracheoscope,moderate,component_of_governed_or_proposed_parent_product,
1924,10337 TB,SP 13 10524 SP 13 11900 AN SP 6,KARL STORZ,THORAX.pdf,Document p. SP4;SP17 (PDF page 266;279),existing_family_or_package_variant,PRD-2110EC2BCF,10337T,Distance-ring component of existing GRONINGEN Optical Intubation Tracheoscope,moderate,component_of_governed_or_proposed_parent_product,
1925,10339 AL,SP 14 10532 SP 13 11900 BN SP 6,KARL STORZ,THORAX.pdf,Document p. 71;73;89;SP4;SP18 (PDF page 79;81;97;266;280),new_product_added,PRD-DB022C1FE8,10339AL,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1926,10339 B,SP 14 10533 SP 13 11900 BP SP 6,KARL STORZ,THORAX.pdf,Document p. 71;89;SP4;SP18 (PDF page 79;97;266;280),new_product_added,PRD-46ADECAA71,10339B,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1927,10339 BB,SP 14 10534 SP 13 11900 VA SP 7,KARL STORZ,THORAX.pdf,Document p. 5;71;89;SP4;SP18 (PDF page 13;79;97;266;280),new_product_added,PRD-36FE8EF239,10339BB,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1928,10339 BL,SP 14 10535 SP 13 12015 AA SP 3,KARL STORZ,THORAX.pdf,Document p. 71;89;SP4;SP18 (PDF page 79;97;266;280),new_product_added,PRD-0741F72026,10339BL,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1929,10339 C,SP 14 10536 SP 13 12016 E SP 15,KARL STORZ,THORAX.pdf,Document p. 5;71;89;SP4;SP18 (PDF page 13;79;97;266;280),new_product_added,PRD-462ABA77A6,10339C,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1930,10339 CC,SP 14 10540 SP 13 12016 EF SP 15 3-11,KARL STORZ,THORAX.pdf,Document p. 71;73;76;77;89;SP4;SP18 (PDF page 79;81;84;85;97;266;280),new_product_added,PRD-14681ACB38,10339CC,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1931,10339 CD,SP 14 10542 SP 13 12016 EH SP 15,KARL STORZ,THORAX.pdf,Document p. 5;71;89;SP4;SP18 (PDF page 13;79;97;266;280),new_product_added,PRD-206C68F0E3,10339CD,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1932,10339 E,SP 14 10546 SP 13 12016 F SP 15,KARL STORZ,THORAX.pdf,Document p. 71;72;89;SP4;SP18 (PDF page 79;80;97;266;280),new_product_added,PRD-DA4769A595,10339E,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1933,12016 FF,SP 15 20330301-1 SP 41 26046 FA SP 3,KARL STORZ,THORAX.pdf,Document p. SP5;SP19 (PDF page 267;281),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1934,12016 FM,SP 15 20330320-1 SP 41 26072 BA SP 3,KARL STORZ,THORAX.pdf,Document p. SP5;SP19 (PDF page 267;281),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1935,12030 AL,SP 16 20330341 SP 41 26072 TK SP 22,KARL STORZ,THORAX.pdf,Document p. SP5;SP20 (PDF page 267;282),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1936,12030 C,"SP 16 20330393 SP 41 26173 BT SP 23, SP 26",KARL STORZ,THORAX.pdf,Document p. 3;22;35;SP5;SP20 (PDF page 11;30;43;267;282),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1937,12030 F,SP 16 20400021 SP 37 26173 KC SP 26,KARL STORZ,THORAX.pdf,Document p. 22;24;35;SP5;SP20 (PDF page 30;32;43;267;282),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1938,12061 AX,SP 18 20400028 SP 37 26310087 SP 44,KARL STORZ,THORAX.pdf,Document p. 19;SP5;SP22 (PDF page 27;267;284),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1939,12061 F,SP 18 20400143 SP 37 26331020-1 SP 38,KARL STORZ,THORAX.pdf,Document p. SP5;SP22 (PDF page 267;284),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1940,12061 G,SP 18 20520501 SP 47 26430508-1 SP 37,KARL STORZ,THORAX.pdf,Document p. SP5;SP22 (PDF page 267;284),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1941,12061 H,SP 18 20520520 SP 47 26430520-1 SP 37,KARL STORZ,THORAX.pdf,Document p. SP5;SP22 (PDF page 267;284),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1942,12061 K,SP 18 20522501 SP 45 26520031 SP 48,KARL STORZ,THORAX.pdf,Document p. SP5;SP22 (PDF page 267;284),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1943,30526 Q,SP 18 40493 T SP 22 5910910 SP 23,KARL STORZ,THORAX.pdf,Document p. SP6;SP22 (PDF page 268;284),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1944,40491 T,SP 22 536 MK SP 7,KARL STORZ,THORAX.pdf,Document p. SP6;SP26 (PDF page 268;288),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1945,37260 LH,"SP 23 43210 LU SP 27 6377091 SP 4, SP 15, SP 22",KARL STORZ,THORAX.pdf,Document p. 166;167;200;201;U9;U11;U13;SP6;SP27 (PDF page 174;175;208;209;243;245;247;268;289),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1946,37270 DL,"SP 24 43210 MA SP 27 6860290 SP 9, SP 10",KARL STORZ,THORAX.pdf,Document p. SP6;SP28 (PDF page 268;290),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1947,32340 PT,"SP 25 40924 B SP 5, SP 22 6127490 SP 4, SP 11, SP 12",KARL STORZ,THORAX.pdf,Document p. 170;SP6;SP29 (PDF page 178;268;291),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1948,32540 PT,"SP 25 43210 DU SP 27 SP 12, SP 29, SP 30",KARL STORZ,THORAX.pdf,Document p. 170;SP6;SP29 (PDF page 178;268;291),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1949,33510 PT,"SP 25 43210 LR SP 27 6353591 SP 23, SP 26",KARL STORZ,THORAX.pdf,Document p. SP6;SP29 (PDF page 268;291),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1950,10020 CA,SP 3 10382 AE SP 19 10970 BA SP 3,KARL STORZ,THORAX.pdf,Document p. SP4;SP7 (PDF page 266;269),new_product_added,PRD-5DA5177DA9,10020CA,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1951,10023 CBA,SP 3 10382 AL SP 19 10970 EN SP 24,KARL STORZ,THORAX.pdf,Document p. SP4;SP7 (PDF page 266;269),new_product_added,PRD-B2FEAC3ABE,10023CBA,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1952,10324 CA,SP 3 10510 CA SP 18 11025 XE SP 6,KARL STORZ,THORAX.pdf,Document p. SP4;SP7 (PDF page 266;269),new_product_added,PRD-21B1E658B7,10324CA,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1953,10328 CA,SP 3 10521 SP 13 11301 CD SP 8,KARL STORZ,THORAX.pdf,Document p. SP4;SP7 (PDF page 266;269),new_product_added,PRD-7DAB3292D5,10328CA,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1954,40160 E,"SP 30 495 G SP 2, SP 3, SP 4, SP 8, 8575 KB SP 5",KARL STORZ,THORAX.pdf,Document p. SP6;SP34 (PDF page 268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1955,40103 A,SP 30 7322990 SP 15,KARL STORZ,THORAX.pdf,Document p. 146;193;SP6;SP34 (PDF page 154;201;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1956,40103 C,SP 30 7416090 SP 30,KARL STORZ,THORAX.pdf,Document p. 146;193;SP6;SP34 (PDF page 154;201;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1957,40103 CL,SP 30 7616690 SP 31,KARL STORZ,THORAX.pdf,Document p. SP6;SP34 (PDF page 268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1958,40103 EL,"SP 30 7720590 SP 4, SP 29",KARL STORZ,THORAX.pdf,Document p. 148;SP6;SP34 (PDF page 156;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1959,40103 F,"SP 30 7909890 SP 18, SP 28",KARL STORZ,THORAX.pdf,Document p. SP6;SP34 (PDF page 268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1960,40107 A,"SP 30 7944790 SP 18, SP 28",KARL STORZ,THORAX.pdf,Document p. 146;SP6;SP34 (PDF page 154;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1961,40107 C,SP 30 812410 SP 21,KARL STORZ,THORAX.pdf,Document p. 146;SP6;SP34 (PDF page 154;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1962,40108 A,SP 30 8458190 SP 29,KARL STORZ,THORAX.pdf,Document p. SP6;SP34 (PDF page 268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1963,40108 C,SP 30 8575 AA SP 3,KARL STORZ,THORAX.pdf,Document p. SP6;SP34 (PDF page 268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1964,40160 A,SP 30 8575 K SP 5,KARL STORZ,THORAX.pdf,Document p. 146;SP6;SP34 (PDF page 154;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1965,40160 C,"SP 30 SP 11, SP 15, SP 18, SP 32 8575 KA SP 5",KARL STORZ,THORAX.pdf,Document p. 146;SP6;SP34 (PDF page 154;268;296),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1966,13242 XA,SP 6 20522520 SP 45 26520035 SP 48,KARL STORZ,THORAX.pdf,Document p. SP5;SP10 (PDF page 267;272),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1967,13990 SFN,SP 6 20522520-010 SP 46 26520037 SP 48,KARL STORZ,THORAX.pdf,Document p. 42;43;51;94;SP5;SP10 (PDF page 50;51;59;102;267;272),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,generic_equipment_supply_or_out_of_scope_basic_set,
1968,13242 LX,"SP 6, SP 8 20522501C010 SP 46 26520034 SP 48",KARL STORZ,THORAX.pdf,Document p. 42;43;50;94;SP5;SP10;SP12 (PDF page 50;51;58;102;267;272;274),new_product_added,PRD-672F05E9EA,13242LX,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1969,10970 K,"Sponge and Dissecting Forceps,",KARL STORZ,THORAX.pdf,Document p. 127 (PDF page 135),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1970,10970 KR,"Sponge and Dissecting Forceps,",KARL STORZ,THORAX.pdf,Document p. 127 (PDF page 135),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,mediastinoscopy,
1971,10387 AX,Sponge Holder,KARL STORZ,THORAX.pdf,Document p. SP4;SP24 (PDF page 266;286),needs_owner_review,,10387AX,"Exact article appears on relevant catalog page, but governed role/granularity or primary product evidence is insufficient for automatic intake",needs_review,relevant_exact_but_role_or_granularity_unclear,
1972,33310 PT,Sponge Holder Insert 33310 PT 32340,KARL STORZ,THORAX.pdf,Document p. SP6;SP29 (PDF page 268;291),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1973,10387 AL,"Sponge Holder, with spring handle, working length 55 cm",KARL STORZ,THORAX.pdf,Document p. 2;30;31;SP4;SP24 (PDF page 10;38;39;266;286),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1974,28272 ECW,Spring Balance,KARL STORZ,THORAX.pdf,Document p. SP5;SP39 (PDF page 267;301),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1975,37113 A,"Suction and Irrigation Handle, pistol",KARL STORZ,THORAX.pdf,Document p. 167;201;U16 (PDF page 175;209;250),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1976,37112 A,"Suction and Irrigation Handle, straight,",KARL STORZ,THORAX.pdf,Document p. 167;201;U16 (PDF page 175;209;250),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1977,40800 AA,Suction and Irrigation Tube,KARL STORZ,THORAX.pdf,Document p. SP6;SP27 (PDF page 268;289),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1978,40560 LH,"Suction and Irrigation Tube, with lateral holes, distally angled sheath, size 10 mm,",KARL STORZ,THORAX.pdf,Document p. 9;166;167;200;201;SP6;SP27 (PDF page 17;174;175;208;209;268;289),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
