review_batch_id,review_batch_manufacturer,review_batch_product_count,input_row_numbers,product_id,manufacturer_id,manufacturer,catalog_number,product_name,brand_family,primary_category,subcategory,product_kind,role_code,verification_grade,visibility_state,evidence,strongest_duplicate_candidates,duplicate_rejection
B09-merit-medical,Merit Medical,109,35,PRD-9DEE331FF0,MFR-80D24820DF,Merit Medical,OSC-6F-10L,One-Step Centesis Catheter — OSC-6F-10L,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,36,PRD-C811661645,MFR-80D24820DF,Merit Medical,OSC-6F-10S,One-Step Centesis Catheter — OSC-6F-10S,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,37,PRD-4379B878E6,MFR-80D24820DF,Merit Medical,OSC-6F-12PL,One-Step Centesis Catheter — OSC-6F-12PL,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,38,PRD-A2E61F3CDC,MFR-80D24820DF,Merit Medical,OSC-6F-12PS,One-Step Centesis Catheter — OSC-6F-12PS,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,39,PRD-BB1C007EE6,MFR-80D24820DF,Merit Medical,OSC-6F-15L,One-Step Centesis Catheter — OSC-6F-15L,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,40,PRD-A6299876FB,MFR-80D24820DF,Merit Medical,OSC-6F-15S,One-Step Centesis Catheter — OSC-6F-15S,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,41,PRD-1867BEE0A7,MFR-80D24820DF,Merit Medical,OSC-6F-17PL,One-Step Centesis Catheter — OSC-6F-17PL,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,42,PRD-C2D9370B88,MFR-80D24820DF,Merit Medical,OSC-6F-17PS,One-Step Centesis Catheter — OSC-6F-17PS,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,43,PRD-DE790B8608,MFR-80D24820DF,Merit Medical,OSC-6F-7L,One-Step Centesis Catheter — OSC-6F-7L,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,44,PRD-07FA3BEBCB,MFR-80D24820DF,Merit Medical,OSC-6F-7S,One-Step Centesis Catheter — OSC-6F-7S,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,45,PRD-81D1E660C8,MFR-80D24820DF,Merit Medical,OSC-8F-10L,One-Step Centesis Catheter — OSC-8F-10L,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,46,PRD-81294A9EB3,MFR-80D24820DF,Merit Medical,OSC-8F-10S,One-Step Centesis Catheter — OSC-8F-10S,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,47,PRD-52AEFAC307,MFR-80D24820DF,Merit Medical,OSC-8F-12PL,One-Step Centesis Catheter — OSC-8F-12PL,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,48,PRD-304BD7E5FC,MFR-80D24820DF,Merit Medical,OSC-8F-12PS,One-Step Centesis Catheter — OSC-8F-12PS,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,49,PRD-9B2F13C1BA,MFR-80D24820DF,Merit Medical,OSC-8F-15L,One-Step Centesis Catheter — OSC-8F-15L,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,50,PRD-0E17091BA1,MFR-80D24820DF,Merit Medical,OSC-8F-15S,One-Step Centesis Catheter — OSC-8F-15S,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,51,PRD-CC8E8D081A,MFR-80D24820DF,Merit Medical,OSC-8F-17PL,One-Step Centesis Catheter — OSC-8F-17PL,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,52,PRD-8CC639A8AF,MFR-80D24820DF,Merit Medical,OSC-8F-17PS,One-Step Centesis Catheter — OSC-8F-17PS,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,53,PRD-BD7D0C388D,MFR-80D24820DF,Merit Medical,OSC-8F-7L,One-Step Centesis Catheter — OSC-8F-7L,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,54,PRD-2D75D9FB0F,MFR-80D24820DF,Merit Medical,OSC-8F-7S,One-Step Centesis Catheter — OSC-8F-7S,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 11,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,75,PRD-7F5DE98072,MFR-80D24820DF,Merit Medical,OSC-4F-10LT,One-Step Valved Centesis Catheter — OSC-4F-10LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,76,PRD-17F91285B0,MFR-80D24820DF,Merit Medical,OSC-4F-10T,One-Step Valved Centesis Catheter — OSC-4F-10T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,77,PRD-44B8646C32,MFR-80D24820DF,Merit Medical,OSC-4F-12PLT,One-Step Valved Centesis Catheter — OSC-4F-12PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,78,PRD-6242870599,MFR-80D24820DF,Merit Medical,OSC-4F-12PT,One-Step Valved Centesis Catheter — OSC-4F-12PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,79,PRD-C6B6BD759E,MFR-80D24820DF,Merit Medical,OSC-4F-17PLT,One-Step Valved Centesis Catheter — OSC-4F-17PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,80,PRD-EBE3C4E5EF,MFR-80D24820DF,Merit Medical,OSC-4F-17PT,One-Step Valved Centesis Catheter — OSC-4F-17PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,81,PRD-F24CF1B9C7,MFR-80D24820DF,Merit Medical,OSC-4F-7LT,One-Step Valved Centesis Catheter — OSC-4F-7LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,82,PRD-E8BAEDDF61,MFR-80D24820DF,Merit Medical,OSC-4F-7T,One-Step Valved Centesis Catheter — OSC-4F-7T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,83,PRD-1E84AF18DF,MFR-80D24820DF,Merit Medical,OSC-5F-10LT,One-Step Valved Centesis Catheter — OSC-5F-10LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,84,PRD-5483564F3B,MFR-80D24820DF,Merit Medical,OSC-5F-10T,One-Step Valved Centesis Catheter — OSC-5F-10T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,85,PRD-3075D02CC0,MFR-80D24820DF,Merit Medical,OSC-5F-12PT,One-Step Valved Centesis Catheter — OSC-5F-12PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,86,PRD-1BE33BF3AD,MFR-80D24820DF,Merit Medical,OSC-5F-15LT,One-Step Valved Centesis Catheter — OSC-5F-15LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,87,PRD-6A80B1640D,MFR-80D24820DF,Merit Medical,OSC-5F-15T,One-Step Valved Centesis Catheter — OSC-5F-15T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,88,PRD-D40CA802F4,MFR-80D24820DF,Merit Medical,OSC-5F-17PLT,One-Step Valved Centesis Catheter — OSC-5F-17PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,89,PRD-483170BE1E,MFR-80D24820DF,Merit Medical,OSC-5F-17PT,One-Step Valved Centesis Catheter — OSC-5F-17PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,90,PRD-A9C03C078D,MFR-80D24820DF,Merit Medical,OSC-5F-7LT,One-Step Valved Centesis Catheter — OSC-5F-7LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,91,PRD-AA51641B5A,MFR-80D24820DF,Merit Medical,OSC-5F-7T,One-Step Valved Centesis Catheter — OSC-5F-7T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,92,PRD-F2D56B29CB,MFR-80D24820DF,Merit Medical,OSC-6F-10LT,One-Step Valved Centesis Catheter — OSC-6F-10LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,93,PRD-C4699157F4,MFR-80D24820DF,Merit Medical,OSC-6F-10T,One-Step Valved Centesis Catheter — OSC-6F-10T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,94,PRD-651FBD7EA3,MFR-80D24820DF,Merit Medical,OSC-6F-12PT,One-Step Valved Centesis Catheter — OSC-6F-12PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,95,PRD-E4BF1CCDFC,MFR-80D24820DF,Merit Medical,OSC-6F-15LT,One-Step Valved Centesis Catheter — OSC-6F-15LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,96,PRD-6D2A5C2FE5,MFR-80D24820DF,Merit Medical,OSC-6F-15T,One-Step Valved Centesis Catheter — OSC-6F-15T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,97,PRD-CB2AE00175,MFR-80D24820DF,Merit Medical,OSC-6F-17PLT,One-Step Valved Centesis Catheter — OSC-6F-17PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,98,PRD-69BAF13F0C,MFR-80D24820DF,Merit Medical,OSC-6F-17PT,One-Step Valved Centesis Catheter — OSC-6F-17PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,99,PRD-93039B7450,MFR-80D24820DF,Merit Medical,OSC-6F-7LT,One-Step Valved Centesis Catheter — OSC-6F-7LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,100,PRD-5A1EA28132,MFR-80D24820DF,Merit Medical,OSC-6F-7T,One-Step Valved Centesis Catheter — OSC-6F-7T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,101,PRD-7C20C81CC1,MFR-80D24820DF,Merit Medical,OSC-8F-10LT,One-Step Valved Centesis Catheter — OSC-8F-10LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,102,PRD-33370D3061,MFR-80D24820DF,Merit Medical,OSC-8F-10T,One-Step Valved Centesis Catheter — OSC-8F-10T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,103,PRD-6BAC2ADE46,MFR-80D24820DF,Merit Medical,OSC-8F-12PLT,One-Step Valved Centesis Catheter — OSC-8F-12PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,104,PRD-900390ED3C,MFR-80D24820DF,Merit Medical,OSC-8F-12PT,One-Step Valved Centesis Catheter — OSC-8F-12PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,105,PRD-36918C9B9A,MFR-80D24820DF,Merit Medical,OSC-8F-15LT,One-Step Valved Centesis Catheter — OSC-8F-15LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,106,PRD-FDD7F56BCD,MFR-80D24820DF,Merit Medical,OSC-8F-15T,One-Step Valved Centesis Catheter — OSC-8F-15T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,107,PRD-FD8DFD7EA8,MFR-80D24820DF,Merit Medical,OSC-8F-17PLT,One-Step Valved Centesis Catheter — OSC-8F-17PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,108,PRD-068982E6EA,MFR-80D24820DF,Merit Medical,OSC-8F-17PT,One-Step Valved Centesis Catheter — OSC-8F-17PT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,109,PRD-F699627250,MFR-80D24820DF,Merit Medical,OSC-8F-7LT,One-Step Valved Centesis Catheter — OSC-8F-7LT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,110,PRD-B9352BD52A,MFR-80D24820DF,Merit Medical,OSC-8F-7T,One-Step Valved Centesis Catheter — OSC-8F-7T,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,243,PRD-D5706A45F2,MFR-80D24820DF,Merit Medical,TAPS-5F-12PT,TAPS Thoracentesis and Paracentesis Set — TAPS-5F-12PT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,244,PRD-6652155378,MFR-80D24820DF,Merit Medical,TAPS-5F-17PLT,TAPS Thoracentesis and Paracentesis Set — TAPS-5F-17PLT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,245,PRD-477B395A73,MFR-80D24820DF,Merit Medical,TAPS-5F-17PT,TAPS Thoracentesis and Paracentesis Set — TAPS-5F-17PT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,247,PRD-3501E07357,MFR-80D24820DF,Merit Medical,TAPS-6F-17PLT,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-17PLT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,248,PRD-5C42525636,MFR-80D24820DF,Merit Medical,TAPS-6F-17PT,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-17PT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,250,PRD-892BC2AA9D,MFR-80D24820DF,Merit Medical,TAPS-8F-12PT,TAPS Thoracentesis and Paracentesis Set — TAPS-8F-12PT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,251,PRD-07CD91B74C,MFR-80D24820DF,Merit Medical,TAPS-8F-17PLT,TAPS Thoracentesis and Paracentesis Set — TAPS-8F-17PLT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,252,PRD-63306C383B,MFR-80D24820DF,Merit Medical,TAPS-8F-17PT,TAPS Thoracentesis and Paracentesis Set — TAPS-8F-17PT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
